Date,case_rate,cases,death_rate,deaths,location
06/15/2020,842,68,12,1,LOS ANGELES - JEFFERSON PARK
06/15/2020,724,374,35,18,LOS ANGELES - KOREATOWN
06/15/2020,548,25,0,0,LOS ANGELES - LAFAYETTE SQUARE
06/15/2020,607,256,19,8,LOS ANGELES - LAKE BALBOA
06/15/2020,1104,145,30,4,LOS ANGELES - LAKEVIEW TERRACE
06/15/2020,479,73,13,2,LOS ANGELES - LEIMERT PARK
06/15/2020,1157,377,74,24,LOS ANGELES - LINCOLN HEIGHTS
06/15/2020,2841,228,486,39,LOS ANGELES - LITTLE ARMENIA
06/15/2020,660,187,14,4,LOS ANGELES - LITTLE BANGLADESH
06/15/2020,1085,34,64,2,LOS ANGELES - LITTLE TOKYO
06/15/2020,743,32,0,0,LOS ANGELES - LONGWOOD
06/15/2020,296,64,5,1,LOS ANGELES - LOS FELIZ
06/15/2020,387,33,12,1,LOS ANGELES - MANCHESTER SQUARE
06/15/2020,96,3,0,0,LOS ANGELES - MANDEVILLE CANYON
06/15/2020,221,94,12,5,LOS ANGELES - MAR VISTA
06/15/2020,344,15,0,0,LOS ANGELES - MARINA PENINSULA
06/15/2020,895,695,55,43,LOS ANGELES - MELROSE
06/15/2020,918,138,106,16,LOS ANGELES - MID-CITY
06/15/2020,272,49,28,5,LOS ANGELES - MIRACLE MILE
06/15/2020,862,208,37,9,LOS ANGELES - MISSION HILLS
06/15/2020,538,130,17,4,LOS ANGELES - MT. WASHINGTON
06/15/2020,984,606,39,24,LOS ANGELES - NORTH HILLS
06/15/2020,604,915,18,28,LOS ANGELES - NORTH HOLLYWOOD
06/15/2020,619,432,44,31,LOS ANGELES - NORTHRIDGE
06/15/2020,287,61,14,3,LOS ANGELES - PACIFIC PALISADES
06/15/2020,1308,1007,25,19,LOS ANGELES - PACOIMA
06/15/2020,208,8,0,0,LOS ANGELES - PALISADES HIGHLANDS
06/15/2020,506,222,48,21,LOS ANGELES - PALMS
06/15/2020,1377,1036,60,45,LOS ANGELES - PANORAMA CITY
06/15/2020,169,23,7,1,LOS ANGELES - PARK LA BREA
06/15/2020,1776,743,153,64,LOS ANGELES - PICO-UNION
06/15/2020,156,5,0,0,LOS ANGELES - PLAYA DEL REY
06/15/2020,329,36,0,0,LOS ANGELES - PLAYA VISTA
06/15/2020,306,109,20,7,LOS ANGELES - PORTER RANCH
06/15/2020,305,20,0,0,LOS ANGELES - RANCHO PARK
06/15/2020,360,10,0,0,LOS ANGELES - REGENT SQUARE
06/15/2020,1000,766,52,40,LOS ANGELES - RESEDA
06/15/2020,712,33,0,0,LOS ANGELES - RESEDA RANCH
06/15/2020,331,14,0,0,LOS ANGELES - REYNIER VILLAGE
06/15/2020,1319,1029,23,18,LOS ANGELES - SAN PEDRO
06/15/2020,270,12,0,0,LOS ANGELES - SHADOW HILLS
06/15/2020,324,283,15,13,LOS ANGELES - SHERMAN OAKS
06/15/2020,499,220,32,14,LOS ANGELES - SILVERLAKE
06/15/2020,378,40,9,1,LOS ANGELES - SOUTH CARTHAY
06/15/2020,1602,608,26,10,LOS ANGELES - SOUTH PARK
06/15/2020,1091,50,131,6,LOS ANGELES - ST ELMO VILLAGE
06/15/2020,397,89,31,7,LOS ANGELES - STUDIO CITY
06/15/2020,760,399,17,9,LOS ANGELES - SUN VALLEY
06/15/2020,867,177,93,19,LOS ANGELES - SUNLAND
06/15/2020,155,1,0,0,LOS ANGELES - SYCAMORE SQUARE
06/15/2020,1262,1040,59,49,LOS ANGELES - SYLMAR
06/15/2020,923,285,68,21,LOS ANGELES - TARZANA
06/15/2020,1066,421,35,14,LOS ANGELES - TEMPLE-BEAUDRY
06/15/2020,398,39,0,0,LOS ANGELES - THAI TOWN
06/15/2020,264,23,0,0,LOS ANGELES - TOLUCA LAKE
06/15/2020,613,8,0,0,LOS ANGELES - TOLUCA TERRACE
06/15/2020,161,3,0,0,LOS ANGELES - TOLUCA WOODS
06/15/2020,507,141,40,11,LOS ANGELES - TUJUNGA
06/15/2020,467,16,29,1,LOS ANGELES - UNIVERSITY HILLS
06/15/2020,994,273,18,5,LOS ANGELES - UNIVERSITY PARK
06/15/2020,566,170,30,9,LOS ANGELES - VALLEY GLEN
06/15/2020,1015,251,77,19,LOS ANGELES - VALLEY VILLAGE
06/15/2020,1026,956,40,37,LOS ANGELES - VAN NUYS
06/15/2020,215,73,6,2,LOS ANGELES - VENICE
06/15/2020,1349,232,23,4,LOS ANGELES - VERMONT KNOLLS
06/15/2020,1437,110,26,2,LOS ANGELES - VERMONT SQUARE
06/15/2020,1306,538,22,9,LOS ANGELES - VERMONT VISTA
06/15/2020,1779,925,27,14,LOS ANGELES - VERNON CENTRAL
06/15/2020,822,69,24,2,LOS ANGELES - VICTORIA PARK
06/15/2020,298,11,54,2,LOS ANGELES - VIEW HEIGHTS
06/15/2020,1106,472,21,9,LOS ANGELES - WATTS
06/15/2020,732,36,0,0,LOS ANGELES - WELLINGTON SQUARE
06/15/2020,1140,315,72,20,LOS ANGELES - WEST ADAMS
06/15/2020,439,178,49,20,LOS ANGELES - WEST HILLS
06/15/2020,268,101,16,6,LOS ANGELES - WEST LOS ANGELES
06/15/2020,1249,670,39,21,LOS ANGELES - WEST VERNON
06/15/2020,236,122,21,11,LOS ANGELES - WESTCHESTER
06/15/2020,1730,1027,153,91,LOS ANGELES - WESTLAKE
06/15/2020,170,92,9,5,LOS ANGELES - WESTWOOD
06/15/2020,2616,945,22,8,LOS ANGELES - WHOLESALE DISTRICT
06/15/2020,710,401,9,5,LOS ANGELES - WILMINGTON
06/15/2020,650,326,42,21,LOS ANGELES - WILSHIRE CENTER
06/15/2020,714,370,8,4,LOS ANGELES - WINNETKA
06/15/2020,303,206,21,14,LOS ANGELES - WOODLAND HILLS
06/15/2020,238,19,25,2,UNINCORPORATED - ACTON
06/15/2020,216,9,0,0,UNINCORPORATED - AGUA DULCE
06/15/2020,420,183,14,6,UNINCORPORATED - ALTADENA
06/15/2020,133,2,0,0,UNINCORPORATED - ANAVERDE
06/15/2020,161,2,0,0,UNINCORPORATED - ANGELES NATIONAL FOREST
06/15/2020,163,13,13,1,UNINCORPORATED - ARCADIA
06/15/2020,761,323,21,9,UNINCORPORATED - ATHENS-WESTMONT
06/15/2020,980,48,41,2,UNINCORPORATED - ATHENS VILLAGE
06/15/2020,664,45,15,1,UNINCORPORATED - AVOCADO HEIGHTS
06/15/2020,634,101,13,2,UNINCORPORATED - AZUSA
06/15/2020,1060,157,27,4,UNINCORPORATED - BASSETT
06/15/2020,93,1,93,1,UNINCORPORATED - BOUQUET CANYON
06/15/2020,0,0,0,0,UNINCORPORATED - BRADBURY
06/15/2020,505,39,0,0,UNINCORPORATED - CANYON COUNTRY
06/15/2020,6307,1715,4,1,UNINCORPORATED - CASTAIC
06/15/2020,0,0,0,0,UNINCORPORATED - CERRITOS
06/15/2020,0,0,0,0,UNINCORPORATED - CHARTER OAK
06/15/2020,0,0,0,0,UNINCORPORATED - CLAREMONT
06/15/2020,428,72,6,1,UNINCORPORATED - COVINA
06/15/2020,487,64,0,0,UNINCORPORATED - COVINA (CHARTER OAK)
06/15/2020,410,18,23,1,UNINCORPORATED - DEL AIRE
06/15/2020,314,1,0,0,UNINCORPORATED - DEL REY
06/15/2020,83,2,41,1,UNINCORPORATED - DEL SUR
06/15/2020,241,6,40,1,UNINCORPORATED - DESERT VIEW HIGHLANDS
06/15/2020,474,21,23,1,UNINCORPORATED - DUARTE
06/15/2020,0,0,0,0,UNINCORPORATED - EAST COVINA
06/15/2020,435,23,0,0,UNINCORPORATED - EAST LA MIRADA
06/15/2020,0,0,0,0,UNINCORPORATED - EAST LANCASTER
06/15/2020,1340,1679,37,46,UNINCORPORATED - EAST LOS ANGELES
06/15/2020,62,4,0,0,UNINCORPORATED - EAST PASADENA
06/15/2020,751,115,13,2,UNINCORPORATED - EAST RANCHO DOMINGUEZ
06/15/2020,320,17,0,0,UNINCORPORATED - EAST WHITTIER
06/15/2020,705,62,23,2,UNINCORPORATED - EL CAMINO VILLAGE
06/15/2020,0,0,0,0,UNINCORPORATED - EL MONTE
06/15/2020,181,3,0,0,UNINCORPORATED - ELIZABETH LAKE
06/15/2020,1420,919,28,18,UNINCORPORATED - FLORENCE-FIRESTONE
06/15/2020,0,0,0,0,UNINCORPORATED - FRANKLIN CANYON
06/15/2020,455,3,0,0,UNINCORPORATED - GLENDORA
06/15/2020,395,221,5,3,UNINCORPORATED - HACIENDA HEIGHTS
06/15/2020,0,0,0,0,UNINCORPORATED - HARBOR GATEWAY
06/15/2020,398,10,0,0,UNINCORPORATED - HAWTHORNE
06/15/2020,91,1,0,0,UNINCORPORATED - HI VISTA
06/15/2020,567,8,71,1,UNINCORPORATED - KAGEL/LOPEZ CANYONS
06/15/2020,182,36,5,1,UNINCORPORATED - LA CRESCENTA-MONTROSE
06/15/2020,0,0,0,0,UNINCORPORATED - LA HABRA HEIGHTS
06/15/2020,2024,42,0,0,UNINCORPORATED - LA RAMBLA
06/15/2020,294,6,0,0,UNINCORPORATED - LA VERNE
06/15/2020,354,25,14,1,UNINCORPORATED - LADERA HEIGHTS
06/15/2020,150,1,0,0,UNINCORPORATED - LAKE HUGHES
06/15/2020,254,33,15,2,UNINCORPORATED - LAKE LOS ANGELES
06/15/2020,243,4,0,0,UNINCORPORATED - LAKE MANOR
06/15/2020,0,0,0,0,UNINCORPORATED - LAKEWOOD
06/15/2020,648,146,0,0,UNINCORPORATED - LENNOX
06/15/2020,171,3,0,0,UNINCORPORATED - LEONA VALLEY
06/15/2020,423,17,0,0,UNINCORPORATED - LITTLEROCK
06/15/2020,154,2,0,0,UNINCORPORATED - LITTLEROCK/JUNIPER HILLS
06/15/2020,757,27,0,0,UNINCORPORATED - LITTLEROCK/PEARBLOSSOM
06/15/2020,114,1,0,0,UNINCORPORATED - LLANO
06/15/2020,170,16,11,1,UNINCORPORATED - MARINA DEL REY
06/15/2020,0,0,0,0,UNINCORPORATED - MIRACLE MILE
06/15/2020,593,23,0,0,UNINCORPORATED - MONROVIA
06/15/2020,455,1,0,0,UNINCORPORATED - NEWHALL
06/15/2020,501,6,0,0,UNINCORPORATED - NORTH LANCASTER
06/15/2020,287,24,12,1,UNINCORPORATED - NORTH WHITTIER
06/15/2020,291,70,21,5,UNINCORPORATED - NORTHEAST SAN GABRIEL
06/15/2020,713,6,0,0,UNINCORPORATED - PALMDALE
06/15/2020,0,0,0,0,UNINCORPORATED - PALOS VERDES PENINSULA
06/15/2020,204,4,0,0,UNINCORPORATED - PEARBLOSSOM/LLANO
06/15/2020,162,1,0,0,UNINCORPORATED - PELLISSIER VILLAGE
06/15/2020,0,0,0,0,UNINCORPORATED - PLACERITA CANYON
06/15/2020,206,4,52,1,UNINCORPORATED - POMONA
06/15/2020,372,48,77,10,UNINCORPORATED - QUARTZ HILL
06/15/2020,789,21,38,1,UNINCORPORATED - RANCHO DOMINGUEZ
06/15/2020,107,1,0,0,UNINCORPORATED - ROOSEVELT
06/15/2020,622,8,0,0,UNINCORPORATED - ROSEWOOD
06/15/2020,168,2,0,0,UNINCORPORATED - ROSEWOOD/EAST GARDENA
06/15/2020,893,30,30,1,UNINCORPORATED - ROSEWOOD/WEST RANCHO DOMINGUEZ
06/15/2020,382,195,8,4,UNINCORPORATED - ROWLAND HEIGHTS
06/15/2020,0,0,0,0,UNINCORPORATED - SAN CLEMENTE ISLAND
06/15/2020,0,0,0,0,UNINCORPORATED - SAN FRANCISQUITO CANYON/BOUQUET CANYON
06/15/2020,643,130,15,3,UNINCORPORATED - SAN JOSE HILLS
06/15/2020,98,2,0,0,UNINCORPORATED - SAN PASQUAL
06/15/2020,0,0,0,0,UNINCORPORATED - SAND CANYON
06/15/2020,1124,3,0,0,UNINCORPORATED - SANTA CATALINA ISLAND
06/15/2020,150,28,5,1,UNINCORPORATED - SANTA MONICA MOUNTAINS
06/15/2020,3226,5,0,0,UNINCORPORATED - SAUGUS
06/15/2020,0,0,0,0,UNINCORPORATED - SAUGUS/CANYON COUNTRY
06/15/2020,220,1,0,0,UNINCORPORATED - SOUTH ANTELOPE VALLEY
06/15/2020,557,10,0,0,UNINCORPORATED - SOUTH EL MONTE
06/15/2020,644,57,45,4,UNINCORPORATED - SOUTH SAN GABRIEL
06/15/2020,426,252,12,7,UNINCORPORATED - SOUTH WHITTIER
06/15/2020,0,0,0,0,UNINCORPORATED - SOUTHEAST ANTELOPE VALLEY
06/15/2020,191,40,0,0,UNINCORPORATED - STEVENSON RANCH
06/15/2020,431,26,0,0,UNINCORPORATED - SUN VILLAGE
06/15/2020,617,8,0,0,UNINCORPORATED - SUNRISE VILLAGE
06/15/2020,422,7,60,1,UNINCORPORATED - TWIN LAKES/OAT MOUNTAIN
06/15/2020,695,23,0,0,UNINCORPORATED - VAL VERDE
06/15/2020,391,12,33,1,UNINCORPORATED - VALENCIA
06/15/2020,685,160,4,1,UNINCORPORATED - VALINDA
06/15/2020,387,45,17,2,UNINCORPORATED - VIEW PARK/WINDSOR HILLS
06/15/2020,1158,187,25,4,UNINCORPORATED - WALNUT PARK
06/15/2020,132,2,0,0,UNINCORPORATED - WEST ANTELOPE VALLEY
06/15/2020,575,127,45,10,UNINCORPORATED - WEST CARSON
06/15/2020,0,0,0,0,UNINCORPORATED - WEST CHATSWORTH
06/15/2020,2521,24,210,2,UNINCORPORATED - WEST LA
06/15/2020,641,63,0,0,UNINCORPORATED - WEST PUENTE VALLEY
06/15/2020,736,10,74,1,UNINCORPORATED - WEST RANCHO DOMINGUEZ
06/15/2020,917,247,19,5,UNINCORPORATED - WEST WHITTIER/LOS NIETOS
06/15/2020,0,0,0,0,UNINCORPORATED - WESTFIELD/ACADEMY HILLS
06/15/2020,0,0,0,0,UNINCORPORATED - WESTHILLS
06/15/2020,434,16,0,0,UNINCORPORATED - WHITE FENCE FARMS
06/15/2020,396,15,0,0,UNINCORPORATED - WHITTIER
06/15/2020,0,0,0,0,UNINCORPORATED - WHITTIER NARROWS
06/15/2020,1063,371,26,9,UNINCORPORATED - WILLOWBROOK
06/15/2020,365,22,0,0,UNINCORPORATED - WISEBURN
06/16/2020,Case Rate,Cases,Death Rate,Deaths,CITY/COMMUNITY
06/16/2020,182,38,5,1,CITY OF AGOURA HILLS
06/16/2020,333,289,10,9,CITY OF ALHAMBRA
06/16/2020,185,107,10,6,CITY OF ARCADIA
06/16/2020,369,62,6,1,CITY OF ARTESIA
06/16/2020,0,0,0,0,CITY OF AVALON
06/16/2020,558,279,10,5,CITY OF AZUSA
06/16/2020,668,513,9,7,CITY OF BALDWIN PARK
06/16/2020,1338,486,61,22,CITY OF BELL
06/16/2020,1052,453,26,11,CITY OF BELL GARDENS
06/16/2020,729,567,31,24,CITY OF BELLFLOWER
06/16/2020,504,174,17,6,CITY OF BEVERLY HILLS
06/16/2020,374,4,0,0,CITY OF BRADBURY
06/16/2020,415,445,41,44,CITY OF BURBANK
06/16/2020,403,98,41,10,CITY OF CALABASAS
06/16/2020,576,541,28,26,CITY OF CARSON
06/16/2020,314,157,6,3,CITY OF CERRITOS
06/16/2020,197,72,5,2,CITY OF CLAREMONT
06/16/2020,949,124,8,1,CITY OF COMMERCE
06/16/2020,955,954,21,21,CITY OF COMPTON
06/16/2020,522,256,14,7,CITY OF COVINA
06/16/2020,1438,350,37,9,CITY OF CUDAHY
06/16/2020,439,175,63,25,CITY OF CULVER CITY
06/16/2020,155,89,2,1,CITY OF DIAMOND BAR
06/16/2020,919,1050,31,35,CITY OF DOWNEY
06/16/2020,686,151,77,17,CITY OF DUARTE
06/16/2020,800,938,32,37,CITY OF EL MONTE
06/16/2020,226,38,0,0,CITY OF EL SEGUNDO
06/16/2020,586,359,46,28,CITY OF GARDENA
06/16/2020,549,1133,47,98,CITY OF GLENDALE
06/16/2020,370,195,17,9,CITY OF GLENDORA
06/16/2020,784,115,7,1,CITY OF HAWAIIAN GARDENS
06/16/2020,606,538,23,20,CITY OF HAWTHORNE
06/16/2020,214,42,10,2,CITY OF HERMOSA BEACH
06/16/2020,159,3,0,0,CITY OF HIDDEN HILLS
06/16/2020,1316,783,25,15,CITY OF HUNTINGTON PARK
06/16/2020,2746,12,458,2,CITY OF INDUSTRY
06/16/2020,672,763,51,58,CITY OF INGLEWOOD
06/16/2020,343,5,0,0,CITY OF IRWINDALE
06/16/2020,275,57,29,6,CITY OF LA CANADA FLINTRIDGE
06/16/2020,220,12,0,0,CITY OF LA HABRA HEIGHTS
06/16/2020,468,232,38,19,CITY OF LA MIRADA
06/16/2020,577,235,5,2,CITY OF LA PUENTE
06/16/2020,138,46,6,2,CITY OF LA VERNE
06/16/2020,348,280,11,9,CITY OF LAKEWOOD
06/16/2020,477,771,8,13,CITY OF LANCASTER
06/16/2020,473,159,18,6,CITY OF LAWNDALE
06/16/2020,270,56,29,6,CITY OF LOMITA
06/16/2020,1298,935,67,48,CITY OF LYNWOOD
06/16/2020,309,40,8,1,CITY OF MALIBU
06/16/2020,244,88,8,3,CITY OF MANHATTAN BEACH
06/16/2020,1579,443,43,12,CITY OF MAYWOOD
06/16/2020,490,190,64,25,CITY OF MONROVIA
06/16/2020,909,585,28,18,CITY OF MONTEBELLO
06/16/2020,361,225,16,10,CITY OF MONTEREY PARK
06/16/2020,691,744,24,26,CITY OF NORWALK
06/16/2020,593,943,13,20,CITY OF PALMDALE
06/16/2020,340,46,7,1,CITY OF PALOS VERDES ESTATES
06/16/2020,989,554,21,12,CITY OF PARAMOUNT
06/16/2020,1094,703,53,34,CITY OF PICO RIVERA
06/16/2020,544,848,10,16,CITY OF POMONA
06/16/2020,255,109,26,11,CITY OF RANCHO PALOS VERDES
06/16/2020,243,167,12,8,CITY OF REDONDO BEACH
06/16/2020,103,2,0,0,CITY OF ROLLING HILLS
06/16/2020,210,17,0,0,CITY OF ROLLING HILLS ESTATES
06/16/2020,296,164,13,7,CITY OF ROSEMEAD
06/16/2020,264,91,6,2,CITY OF SAN DIMAS
06/16/2020,1000,246,41,10,CITY OF SAN FERNANDO
06/16/2020,447,183,49,20,CITY OF SAN GABRIEL
06/16/2020,181,24,8,1,CITY OF SAN MARINO
06/16/2020,406,894,10,21,CITY OF SANTA CLARITA
06/16/2020,555,102,0,0,CITY OF SANTA FE SPRINGS
06/16/2020,363,336,24,22,CITY OF SANTA MONICA
06/16/2020,182,20,18,2,CITY OF SIERRA MADRE
06/16/2020,432,51,0,0,CITY OF SIGNAL HILL
06/16/2020,857,179,19,4,CITY OF SOUTH EL MONTE
06/16/2020,1104,1084,24,24,CITY OF SOUTH GATE
06/16/2020,526,137,81,21,CITY OF SOUTH PASADENA
06/16/2020,532,194,77,28,CITY OF TEMPLE CITY
06/16/2020,303,453,33,49,CITY OF TORRANCE
06/16/2020,2392,5,0,0,CITY OF VERNON
06/16/2020,206,63,3,1,CITY OF WALNUT
06/16/2020,507,549,7,8,CITY OF WEST COVINA
06/16/2020,544,201,11,4,CITY OF WEST HOLLYWOOD
06/16/2020,84,7,0,0,CITY OF WESTLAKE VILLAGE
06/16/2020,528,462,13,11,CITY OF WHITTIER
06/16/2020,829,33518,35,1426,LOS ANGELES
06/16/2020,878,72,37,3,LOS ANGELES - ADAMS-NORMANDIE
06/16/2020,651,81,0,0,LOS ANGELES - ALSACE
06/16/2020,2500,1,0,0,LOS ANGELES - ANGELES NATIONAL FOREST
06/16/2020,839,21,40,1,LOS ANGELES - ANGELINO HEIGHTS
06/16/2020,998,343,26,9,LOS ANGELES - ARLETA
06/16/2020,382,56,14,2,LOS ANGELES - ATWATER VILLAGE
06/16/2020,678,211,61,19,LOS ANGELES - BALDWIN HILLS
06/16/2020,463,39,0,0,LOS ANGELES - BEL AIR
06/16/2020,335,42,16,2,LOS ANGELES - BEVERLY CREST
06/16/2020,319,42,0,0,LOS ANGELES - BEVERLYWOOD
06/16/2020,1345,1169,22,19,LOS ANGELES - BOYLE HEIGHTS
06/16/2020,291,90,6,2,LOS ANGELES - BRENTWOOD
06/16/2020,172,1,0,0,LOS ANGELES - BROOKSIDE
06/16/2020,506,36,14,1,LOS ANGELES - CADILLAC-CORNING
06/16/2020,945,617,46,30,LOS ANGELES - CANOGA PARK
06/16/2020,647,93,56,8,LOS ANGELES - CARTHAY
06/16/2020,1667,650,44,17,LOS ANGELES - CENTRAL
06/16/2020,321,41,0,0,LOS ANGELES - CENTURY CITY
06/16/2020,1262,426,9,3,LOS ANGELES - CENTURY PALMS/COVE
06/16/2020,623,231,70,26,LOS ANGELES - CHATSWORTH
06/16/2020,240,22,11,1,LOS ANGELES - CHEVIOT HILLS
06/16/2020,349,28,12,1,LOS ANGELES - CHINATOWN
06/16/2020,673,98,27,4,LOS ANGELES - CLOVERDALE/COCHRAN
06/16/2020,772,117,132,20,LOS ANGELES - COUNTRY CLUB PARK
06/16/2020,687,95,22,3,LOS ANGELES - CRENSHAW DISTRICT
06/16/2020,862,98,132,15,LOS ANGELES - CRESTVIEW
06/16/2020,321,96,17,5,LOS ANGELES - DEL REY
06/16/2020,731,201,18,5,LOS ANGELES - DOWNTOWN
06/16/2020,566,224,40,16,LOS ANGELES - EAGLE ROCK
06/16/2020,871,255,133,39,LOS ANGELES - EAST HOLLYWOOD
06/16/2020,449,64,7,1,LOS ANGELES - ECHO PARK
06/16/2020,665,278,41,17,LOS ANGELES - EL SERENO
06/16/2020,298,17,0,0,LOS ANGELES - ELYSIAN PARK
06/16/2020,718,73,0,0,LOS ANGELES - ELYSIAN VALLEY
06/16/2020,348,157,27,12,LOS ANGELES - ENCINO
06/16/2020,481,16,0,0,LOS ANGELES - EXPOSITION
06/16/2020,768,345,22,10,LOS ANGELES - EXPOSITION PARK
06/16/2020,278,10,28,1,LOS ANGELES - FAIRCREST HEIGHTS
06/16/2020,768,67,0,0,LOS ANGELES - FIGUEROA PARK SQUARE
